"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:01:41.7290120 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7290563 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7290664 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7297183 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7297312 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7297494 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7297594 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7298031 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7298133 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7303948 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7304080 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7304254 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7304355 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7304850 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7304958 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7309919 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7310035 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7363133 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7363381 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7363682 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7363825 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7364814 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7365002 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7373917 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7374087 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7374344 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7374548 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7376157 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7376324 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7384232 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7384370 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7384563 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7384678 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7385387 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7385513 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7393272 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7393421 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7393622 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7393736 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7394214 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7394321 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7402407 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7402615 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7402811 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7402922 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7403361 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7403460 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7412499 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7412713 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7412986 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7413106 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7413584 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7413691 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7420409 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7420550 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7420746 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7420859 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7421316 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7421418 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7427559 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7427688 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7427874 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7427981 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7428540 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7428656 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7438454 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7438606 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7439055 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7439204 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7439433 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7439562 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7440122 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7440247 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7447136 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read/Write"
"9:01:41.7448238 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampEnabled","NAME NOT FOUND","Length: 12"
"9:01:41.7448912 PM","powershell.exe","4500","RegSetValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"9:01:41.7450852 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampEnabled","BUFFER OVERFLOW","Length: 12"
"9:01:41.7451617 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"9:01:41.7453493 PM","powershell.exe","4500","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability\TimeStampEnabled","BUFFER OVERFLOW","Length: 12"
"9:01:41.7456092 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7456311 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7456934 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7457066 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7457254 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7457362 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7458086 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7459364 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7459536 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7459738 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7459850 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7460309 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7460417 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7467820 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7467944 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7468129 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7468308 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7468784 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7468887 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7474177 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7474304 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7474486 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7474588 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7475045 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7475150 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7481198 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7481332 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7481734 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7482010 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7482614 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7482722 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7488230 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7489305 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7489584 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7489777 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7490237 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7490339 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7496067 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7496195 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7496373 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7496474 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7496909 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7497011 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7502614 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7502750 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7502937 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7503040 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7503479 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7503579 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7509350 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7509479 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7509655 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7509757 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7510245 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7510353 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7516299 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7516413 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7517926 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7518097 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7518299 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7518405 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7518925 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7519034 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7525403 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7525537 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7525730 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7525834 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7526449 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7526554 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7531785 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7531911 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7532096 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7532203 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7532662 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7532766 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7538752 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7538891 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7539078 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7539180 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7540619 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7540738 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7547007 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7547150 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7547327 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7547429 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7547861 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7547961 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7554050 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7554185 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7554373 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7554482 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7554999 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7555108 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7560975 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
"9:01:41.7561166 PM","powershell.exe","4500","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS",""
"9:01:41.7561517 PM","powershell.exe","4500","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows NT\Reliability","SUCCESS","Desired Access: Read"
